Date,CountryRegion,ProvinceState,CumulativeConfirmed,DailyConfirmed,CumulativeDeaths,DailyDeaths
2/25/2020,United Kingdom,Gibraltar,0,0,0,0
2/26/2020,United Kingdom,Gibraltar,0,0,0,0
2/27/2020,United Kingdom,Gibraltar,0,0,0,0
2/28/2020,United Kingdom,Gibraltar,0,0,0,0
2/29/2020,United Kingdom,Gibraltar,0,0,0,0
3/1/2020,United Kingdom,Gibraltar,0,0,0,0
3/2/2020,United Kingdom,Gibraltar,0,0,0,0
3/3/2020,United Kingdom,Gibraltar,0,0,0,0
3/4/2020,United Kingdom,Gibraltar,1,1,0,0
3/5/2020,United Kingdom,Gibraltar,1,0,0,0
3/6/2020,United Kingdom,Gibraltar,1,0,0,0
3/7/2020,United Kingdom,Gibraltar,1,0,0,0
3/8/2020,United Kingdom,Gibraltar,1,0,0,0
3/9/2020,United Kingdom,Gibraltar,1,0,0,0
3/10/2020,United Kingdom,Gibraltar,1,0,0,0
3/11/2020,United Kingdom,Gibraltar,1,0,0,0
3/12/2020,United Kingdom,Gibraltar,1,0,0,0
3/13/2020,United Kingdom,Gibraltar,1,0,0,0
3/14/2020,United Kingdom,Gibraltar,1,0,0,0
3/15/2020,United Kingdom,Gibraltar,1,0,0,0
3/16/2020,United Kingdom,Gibraltar,1,0,0,0
3/17/2020,United Kingdom,Gibraltar,3,2,0,0
3/18/2020,United Kingdom,Gibraltar,8,5,0,0
3/19/2020,United Kingdom,Gibraltar,10,2,0,0
3/20/2020,United Kingdom,Gibraltar,10,0,0,0
3/21/2020,United Kingdom,Gibraltar,10,0,0,0
3/22/2020,United Kingdom,Gibraltar,15,5,0,0
3/23/2020,United Kingdom,Gibraltar,15,0,0,0
3/24/2020,United Kingdom,Gibraltar,15,0,0,0
3/25/2020,United Kingdom,Gibraltar,26,11,0,0
3/26/2020,United Kingdom,Gibraltar,35,9,0,0
1/22/2020,United Kingdom,Isle of Man,0,0,0,0
1/23/2020,United Kingdom,Isle of Man,0,0,0,0
1/24/2020,United Kingdom,Isle of Man,0,0,0,0
1/25/2020,United Kingdom,Isle of Man,0,0,0,0
1/26/2020,United Kingdom,Isle of Man,0,0,0,0
1/27/2020,United Kingdom,Isle of Man,0,0,0,0
1/28/2020,United Kingdom,Isle of Man,0,0,0,0
1/29/2020,United Kingdom,Isle of Man,0,0,0,0
1/30/2020,United Kingdom,Isle of Man,0,0,0,0
1/31/2020,United Kingdom,Isle of Man,0,0,0,0
2/1/2020,United Kingdom,Isle of Man,0,0,0,0
2/2/2020,United Kingdom,Isle of Man,0,0,0,0
2/3/2020,United Kingdom,Isle of Man,0,0,0,0
2/4/2020,United Kingdom,Isle of Man,0,0,0,0
2/5/2020,United Kingdom,Isle of Man,0,0,0,0
2/6/2020,United Kingdom,Isle of Man,0,0,0,0
2/7/2020,United Kingdom,Isle of Man,0,0,0,0
2/8/2020,United Kingdom,Isle of Man,0,0,0,0
2/9/2020,United Kingdom,Isle of Man,0,0,0,0
2/10/2020,United Kingdom,Isle of Man,0,0,0,0
2/11/2020,United Kingdom,Isle of Man,0,0,0,0
2/12/2020,United Kingdom,Isle of Man,0,0,0,0
2/13/2020,United Kingdom,Isle of Man,0,0,0,0
2/14/2020,United Kingdom,Isle of Man,0,0,0,0
2/15/2020,United Kingdom,Isle of Man,0,0,0,0
2/16/2020,United Kingdom,Isle of Man,0,0,0,0
2/17/2020,United Kingdom,Isle of Man,0,0,0,0
2/18/2020,United Kingdom,Isle of Man,0,0,0,0
2/19/2020,United Kingdom,Isle of Man,0,0,0,0
2/20/2020,United Kingdom,Isle of Man,0,0,0,0
2/21/2020,United Kingdom,Isle of Man,0,0,0,0
2/22/2020,United Kingdom,Isle of Man,0,0,0,0
2/23/2020,United Kingdom,Isle of Man,0,0,0,0
2/24/2020,United Kingdom,Isle of Man,0,0,0,0
2/25/2020,United Kingdom,Isle of Man,0,0,0,0
2/26/2020,United Kingdom,Isle of Man,0,0,0,0
2/27/2020,United Kingdom,Isle of Man,0,0,0,0
2/28/2020,United Kingdom,Isle of Man,0,0,0,0
2/29/2020,United Kingdom,Isle of Man,0,0,0,0
3/1/2020,United Kingdom,Isle of Man,0,0,0,0
3/2/2020,United Kingdom,Isle of Man,0,0,0,0
3/3/2020,United Kingdom,Isle of Man,0,0,0,0
3/4/2020,United Kingdom,Isle of Man,0,0,0,0
3/5/2020,United Kingdom,Isle of Man,0,0,0,0
3/6/2020,United Kingdom,Isle of Man,0,0,0,0
3/7/2020,United Kingdom,Isle of Man,0,0,0,0
3/8/2020,United Kingdom,Isle of Man,0,0,0,0
3/9/2020,United Kingdom,Isle of Man,0,0,0,0
3/10/2020,United Kingdom,Isle of Man,0,0,0,0
3/11/2020,United Kingdom,Isle of Man,0,0,0,0
3/12/2020,United Kingdom,Isle of Man,0,0,0,0
3/13/2020,United Kingdom,Isle of Man,0,0,0,0
3/14/2020,United Kingdom,Isle of Man,0,0,0,0
3/15/2020,United Kingdom,Isle of Man,0,0,0,0
3/16/2020,United Kingdom,Isle of Man,0,0,0,0
3/17/2020,United Kingdom,Isle of Man,0,0,0,0
3/18/2020,United Kingdom,Isle of Man,0,0,0,0
3/19/2020,United Kingdom,Isle of Man,0,0,0,0
3/20/2020,United Kingdom,Isle of Man,1,1,0,0
3/21/2020,United Kingdom,Isle of Man,1,0,0,0
3/22/2020,United Kingdom,Isle of Man,5,4,0,0
3/23/2020,United Kingdom,Isle of Man,13,8,0,0
3/24/2020,United Kingdom,Isle of Man,23,10,0,0
3/25/2020,United Kingdom,Isle of Man,23,0,0,0
3/26/2020,United Kingdom,Isle of Man,25,2,0,0
1/22/2020,United Kingdom,Montserrat,0,0,0,0
1/23/2020,United Kingdom,Montserrat,0,0,0,0
1/24/2020,United Kingdom,Montserrat,0,0,0,0
1/25/2020,United Kingdom,Montserrat,0,0,0,0
1/26/2020,United Kingdom,Montserrat,0,0,0,0
1/27/2020,United Kingdom,Montserrat,0,0,0,0
1/28/2020,United Kingdom,Montserrat,0,0,0,0
1/29/2020,United Kingdom,Montserrat,0,0,0,0
1/30/2020,United Kingdom,Montserrat,0,0,0,0
1/31/2020,United Kingdom,Montserrat,0,0,0,0
2/1/2020,United Kingdom,Montserrat,0,0,0,0
2/2/2020,United Kingdom,Montserrat,0,0,0,0
2/3/2020,United Kingdom,Montserrat,0,0,0,0
2/4/2020,United Kingdom,Montserrat,0,0,0,0
2/5/2020,United Kingdom,Montserrat,0,0,0,0
2/6/2020,United Kingdom,Montserrat,0,0,0,0
2/7/2020,United Kingdom,Montserrat,0,0,0,0
2/8/2020,United Kingdom,Montserrat,0,0,0,0
2/9/2020,United Kingdom,Montserrat,0,0,0,0
2/10/2020,United Kingdom,Montserrat,0,0,0,0
2/11/2020,United Kingdom,Montserrat,0,0,0,0
2/12/2020,United Kingdom,Montserrat,0,0,0,0
2/13/2020,United Kingdom,Montserrat,0,0,0,0
2/14/2020,United Kingdom,Montserrat,0,0,0,0
2/15/2020,United Kingdom,Montserrat,0,0,0,0
2/16/2020,United Kingdom,Montserrat,0,0,0,0
2/17/2020,United Kingdom,Montserrat,0,0,0,0
2/18/2020,United Kingdom,Montserrat,0,0,0,0
2/19/2020,United Kingdom,Montserrat,0,0,0,0
2/20/2020,United Kingdom,Montserrat,0,0,0,0
2/21/2020,United Kingdom,Montserrat,0,0,0,0
2/22/2020,United Kingdom,Montserrat,0,0,0,0
2/23/2020,United Kingdom,Montserrat,0,0,0,0
2/24/2020,United Kingdom,Montserrat,0,0,0,0
2/25/2020,United Kingdom,Montserrat,0,0,0,0
2/26/2020,United Kingdom,Montserrat,0,0,0,0
2/27/2020,United Kingdom,Montserrat,0,0,0,0
2/28/2020,United Kingdom,Montserrat,0,0,0,0
2/29/2020,United Kingdom,Montserrat,0,0,0,0
3/1/2020,United Kingdom,Montserrat,0,0,0,0
3/2/2020,United Kingdom,Montserrat,0,0,0,0
3/3/2020,United Kingdom,Montserrat,0,0,0,0
3/4/2020,United Kingdom,Montserrat,0,0,0,0
3/5/2020,United Kingdom,Montserrat,0,0,0,0
3/6/2020,United Kingdom,Montserrat,0,0,0,0
3/7/2020,United Kingdom,Montserrat,0,0,0,0
3/8/2020,United Kingdom,Montserrat,0,0,0,0
3/9/2020,United Kingdom,Montserrat,0,0,0,0
3/10/2020,United Kingdom,Montserrat,0,0,0,0
3/11/2020,United Kingdom,Montserrat,0,0,0,0
3/12/2020,United Kingdom,Montserrat,0,0,0,0
3/13/2020,United Kingdom,Montserrat,0,0,0,0
3/14/2020,United Kingdom,Montserrat,0,0,0,0
3/15/2020,United Kingdom,Montserrat,0,0,0,0
3/16/2020,United Kingdom,Montserrat,0,0,0,0
3/17/2020,United Kingdom,Montserrat,0,0,0,0
3/18/2020,United Kingdom,Montserrat,1,1,0,0
3/19/2020,United Kingdom,Montserrat,1,0,0,0
3/20/2020,United Kingdom,Montserrat,1,0,0,0
3/21/2020,United Kingdom,Montserrat,1,0,0,0
3/22/2020,United Kingdom,Montserrat,1,0,0,0
3/23/2020,United Kingdom,Montserrat,1,0,0,0
3/24/2020,United Kingdom,Montserrat,1,0,0,0
3/25/2020,United Kingdom,Montserrat,1,0,0,0
3/26/2020,United Kingdom,Montserrat,5,4,0,0
1/22/2020,United Kingdom,,0,0,0,0
1/23/2020,United Kingdom,,0,0,0,0
1/24/2020,United Kingdom,,0,0,0,0
1/25/2020,United Kingdom,,0,0,0,0
1/26/2020,United Kingdom,,0,0,0,0
1/27/2020,United Kingdom,,0,0,0,0
1/28/2020,United Kingdom,,0,0,0,0
1/29/2020,United Kingdom,,0,0,0,0
1/30/2020,United Kingdom,,0,0,0,0
1/31/2020,United Kingdom,,2,2,0,0
2/1/2020,United Kingdom,,2,0,0,0
2/2/2020,United Kingdom,,2,0,0,0
2/3/2020,United Kingdom,,2,0,0,0
2/4/2020,United Kingdom,,2,0,0,0
2/5/2020,United Kingdom,,2,0,0,0
2/6/2020,United Kingdom,,2,0,0,0
2/7/2020,United Kingdom,,3,1,0,0
2/8/2020,United Kingdom,,3,0,0,0
2/9/2020,United Kingdom,,3,0,0,0
2/10/2020,United Kingdom,,8,5,0,0
2/11/2020,United Kingdom,,8,0,0,0
2/12/2020,United Kingdom,,9,1,0,0
2/13/2020,United Kingdom,,9,0,0,0
2/14/2020,United Kingdom,,9,0,0,0
2/15/2020,United Kingdom,,9,0,0,0
2/16/2020,United Kingdom,,9,0,0,0
2/17/2020,United Kingdom,,9,0,0,0
2/18/2020,United Kingdom,,9,0,0,0
2/19/2020,United Kingdom,,9,0,0,0
2/20/2020,United Kingdom,,9,0,0,0
2/21/2020,United Kingdom,,9,0,0,0
2/22/2020,United Kingdom,,9,0,0,0
2/23/2020,United Kingdom,,9,0,0,0
2/24/2020,United Kingdom,,13,4,0,0
2/25/2020,United Kingdom,,13,0,0,0
2/26/2020,United Kingdom,,13,0,0,0
2/27/2020,United Kingdom,,15,2,0,0
2/28/2020,United Kingdom,,20,5,0,0
2/29/2020,United Kingdom,,23,3,0,0
3/1/2020,United Kingdom,,36,13,0,0
3/2/2020,United Kingdom,,40,4,0,0
3/3/2020,United Kingdom,,51,11,0,0
3/4/2020,United Kingdom,,85,34,0,0
3/5/2020,United Kingdom,,115,30,1,1
3/6/2020,United Kingdom,,163,48,2,1
3/7/2020,United Kingdom,,206,43,2,0
3/8/2020,United Kingdom,,273,67,3,1
3/9/2020,United Kingdom,,321,48,4,1
3/10/2020,United Kingdom,,382,61,6,2
3/11/2020,United Kingdom,,456,74,8,2
3/12/2020,United Kingdom,,456,0,8,0
3/13/2020,United Kingdom,,798,342,8,0
3/14/2020,United Kingdom,,1140,342,21,13
3/15/2020,United Kingdom,,1140,0,21,0
3/16/2020,United Kingdom,,1543,403,55,34
3/17/2020,United Kingdom,,1950,407,55,0
3/18/2020,United Kingdom,,2626,676,71,16
3/19/2020,United Kingdom,,2689,63,137,66
3/20/2020,United Kingdom,,3983,1294,177,40
3/21/2020,United Kingdom,,5018,1035,233,56
3/22/2020,United Kingdom,,5683,665,281,48
3/23/2020,United Kingdom,,6650,967,335,54
3/24/2020,United Kingdom,,8077,1427,422,87
3/25/2020,United Kingdom,,9529,1452,465,43
3/26/2020,United Kingdom,,11658,2129,578,113
1/22/2020,United States,Alabama,0,0,0,0
1/23/2020,United States,Alabama,0,0,0,0
1/24/2020,United States,Alabama,0,0,0,0
1/25/2020,United States,Alabama,0,0,0,0
1/26/2020,United States,Alabama,0,0,0,0
1/27/2020,United States,Alabama,0,0,0,0
1/28/2020,United States,Alabama,0,0,0,0
1/29/2020,United States,Alabama,0,0,0,0
1/30/2020,United States,Alabama,0,0,0,0
1/31/2020,United States,Alabama,0,0,0,0
2/1/2020,United States,Alabama,0,0,0,0
2/2/2020,United States,Alabama,0,0,0,0
2/3/2020,United States,Alabama,0,0,0,0
2/4/2020,United States,Alabama,0,0,0,0
2/5/2020,United States,Alabama,0,0,0,0
2/6/2020,United States,Alabama,0,0,0,0
2/7/2020,United States,Alabama,0,0,0,0
2/8/2020,United States,Alabama,0,0,0,0
2/9/2020,United States,Alabama,0,0,0,0
2/10/2020,United States,Alabama,0,0,0,0
2/11/2020,United States,Alabama,0,0,0,0
2/12/2020,United States,Alabama,0,0,0,0
2/13/2020,United States,Alabama,0,0,0,0
2/14/2020,United States,Alabama,0,0,0,0
2/15/2020,United States,Alabama,0,0,0,0
2/16/2020,United States,Alabama,0,0,0,0
2/17/2020,United States,Alabama,0,0,0,0
2/18/2020,United States,Alabama,0,0,0,0
2/19/2020,United States,Alabama,0,0,0,0
2/20/2020,United States,Alabama,0,0,0,0
2/21/2020,United States,Alabama,0,0,0,0
2/22/2020,United States,Alabama,0,0,0,0
2/23/2020,United States,Alabama,0,0,0,0
2/24/2020,United States,Alabama,0,0,0,0
2/25/2020,United States,Alabama,0,0,0,0
2/26/2020,United States,Alabama,0,0,0,0
2/27/2020,United States,Alabama,0,0,0,0
2/28/2020,United States,Alabama,0,0,0,0
2/29/2020,United States,Alabama,0,0,0,0
3/1/2020,United States,Alabama,0,0,0,0
3/2/2020,United States,Alabama,0,0,0,0
3/3/2020,United States,Alabama,0,0,0,0
3/4/2020,United States,Alabama,0,0,0,0
3/5/2020,United States,Alabama,0,0,0,0
3/6/2020,United States,Alabama,0,0,0,0
3/7/2020,United States,Alabama,0,0,0,0
3/8/2020,United States,Alabama,0,0,0,0
3/9/2020,United States,Alabama,0,0,0,0
3/10/2020,United States,Alabama,0,0,0,0
3/11/2020,United States,Alabama,0,0,0,0
3/12/2020,United States,Alabama,0,0,0,0
3/13/2020,United States,Alabama,5,5,0,0
3/14/2020,United States,Alabama,6,1,0,0
3/15/2020,United States,Alabama,12,6,0,0
3/16/2020,United States,Alabama,29,17,0,0
3/17/2020,United States,Alabama,39,10,0,0
3/18/2020,United States,Alabama,46,7,0,0
3/19/2020,United States,Alabama,78,32,0,0
3/20/2020,United States,Alabama,83,5,0,0
3/21/2020,United States,Alabama,131,48,0,0
3/22/2020,United States,Alabama,138,7,0,0
3/23/2020,United States,Alabama,196,58,0,0
3/24/2020,United States,Alabama,242,46,0,0
3/25/2020,United States,Alabama,381,139,1,1
3/26/2020,United States,Alabama,517,136,1,0
1/22/2020,United States,Alaska,0,0,0,0
1/23/2020,United States,Alaska,0,0,0,0
1/24/2020,United States,Alaska,0,0,0,0
1/25/2020,United States,Alaska,0,0,0,0
1/26/2020,United States,Alaska,0,0,0,0
1/27/2020,United States,Alaska,0,0,0,0
1/28/2020,United States,Alaska,0,0,0,0
1/29/2020,United States,Alaska,0,0,0,0
1/30/2020,United States,Alaska,0,0,0,0
1/31/2020,United States,Alaska,0,0,0,0
2/1/2020,United States,Alaska,0,0,0,0
2/2/2020,United States,Alaska,0,0,0,0
2/3/2020,United States,Alaska,0,0,0,0
2/4/2020,United States,Alaska,0,0,0,0
2/5/2020,United States,Alaska,0,0,0,0
2/6/2020,United States,Alaska,0,0,0,0
2/7/2020,United States,Alaska,0,0,0,0
2/8/2020,United States,Alaska,0,0,0,0
2/9/2020,United States,Alaska,0,0,0,0
2/10/2020,United States,Alaska,0,0,0,0
2/11/2020,United States,Alaska,0,0,0,0
2/12/2020,United States,Alaska,0,0,0,0
2/13/2020,United States,Alaska,0,0,0,0
2/14/2020,United States,Alaska,0,0,0,0
2/15/2020,United States,Alaska,0,0,0,0
2/16/2020,United States,Alaska,0,0,0,0
2/17/2020,United States,Alaska,0,0,0,0
2/18/2020,United States,Alaska,0,0,0,0
2/19/2020,United States,Alaska,0,0,0,0
2/20/2020,United States,Alaska,0,0,0,0
2/21/2020,United States,Alaska,0,0,0,0
2/22/2020,United States,Alaska,0,0,0,0
2/23/2020,United States,Alaska,0,0,0,0
2/24/2020,United States,Alaska,0,0,0,0
2/25/2020,United States,Alaska,0,0,0,0
2/26/2020,United States,Alaska,0,0,0,0
2/27/2020,United States,Alaska,0,0,0,0
2/28/2020,United States,Alaska,0,0,0,0
2/29/2020,United States,Alaska,0,0,0,0
3/1/2020,United States,Alaska,0,0,0,0
3/2/2020,United States,Alaska,0,0,0,0
3/3/2020,United States,Alaska,0,0,0,0
3/4/2020,United States,Alaska,0,0,0,0
3/5/2020,United States,Alaska,0,0,0,0
3/6/2020,United States,Alaska,0,0,0,0
3/7/2020,United States,Alaska,0,0,0,0
3/8/2020,United States,Alaska,0,0,0,0
3/9/2020,United States,Alaska,0,0,0,0
3/10/2020,United States,Alaska,0,0,0,0
3/11/2020,United States,Alaska,0,0,0,0
3/12/2020,United States,Alaska,0,0,0,0
3/13/2020,United States,Alaska,1,1,0,0
3/14/2020,United States,Alaska,1,0,0,0
3/15/2020,United States,Alaska,1,0,0,0
3/16/2020,United States,Alaska,1,0,0,0
3/17/2020,United States,Alaska,3,2,0,0
3/18/2020,United States,Alaska,6,3,0,0
3/19/2020,United States,Alaska,9,3,0,0
3/20/2020,United States,Alaska,12,3,0,0
3/21/2020,United States,Alaska,15,3,0,0
3/22/2020,United States,Alaska,21,6,0,0
3/23/2020,United States,Alaska,30,9,0,0
3/24/2020,United States,Alaska,34,4,0,0
3/25/2020,United States,Alaska,41,7,1,1
3/26/2020,United States,Alaska,56,15,1,0
3/23/2020,United States,American Samoa,0,0,0,0
3/24/2020,United States,American Samoa,0,0,0,0
3/25/2020,United States,American Samoa,0,0,0,0
3/26/2020,United States,American Samoa,0,0,0,0
1/22/2020,United States,Arizona,0,0,0,0
1/23/2020,United States,Arizona,0,0,0,0
1/24/2020,United States,Arizona,0,0,0,0
1/25/2020,United States,Arizona,0,0,0,0
1/26/2020,United States,Arizona,1,1,0,0
1/27/2020,United States,Arizona,1,0,0,0
1/28/2020,United States,Arizona,1,0,0,0
1/29/2020,United States,Arizona,1,0,0,0
1/30/2020,United States,Arizona,1,0,0,0
1/31/2020,United States,Arizona,1,0,0,0
2/1/2020,United States,Arizona,1,0,0,0
2/2/2020,United States,Arizona,1,0,0,0
2/3/2020,United States,Arizona,1,0,0,0
2/4/2020,United States,Arizona,1,0,0,0
2/5/2020,United States,Arizona,1,0,0,0
2/6/2020,United States,Arizona,1,0,0,0
2/7/2020,United States,Arizona,1,0,0,0
2/8/2020,United States,Arizona,1,0,0,0
2/9/2020,United States,Arizona,1,0,0,0
2/10/2020,United States,Arizona,1,0,0,0
2/11/2020,United States,Arizona,1,0,0,0
2/12/2020,United States,Arizona,1,0,0,0
2/13/2020,United States,Arizona,1,0,0,0
2/14/2020,United States,Arizona,1,0,0,0
2/15/2020,United States,Arizona,1,0,0,0
2/16/2020,United States,Arizona,1,0,0,0
2/17/2020,United States,Arizona,1,0,0,0
2/18/2020,United States,Arizona,1,0,0,0
2/19/2020,United States,Arizona,1,0,0,0
2/20/2020,United States,Arizona,1,0,0,0
2/21/2020,United States,Arizona,1,0,0,0
2/22/2020,United States,Arizona,1,0,0,0
2/23/2020,United States,Arizona,1,0,0,0
2/24/2020,United States,Arizona,1,0,0,0
2/25/2020,United States,Arizona,1,0,0,0
2/26/2020,United States,Arizona,1,0,0,0
2/27/2020,United States,Arizona,1,0,0,0
2/28/2020,United States,Arizona,1,0,0,0
2/29/2020,United States,Arizona,1,0,0,0
3/1/2020,United States,Arizona,1,0,0,0
3/2/2020,United States,Arizona,1,0,0,0
3/3/2020,United States,Arizona,1,0,0,0
3/4/2020,United States,Arizona,1,0,0,0
3/5/2020,United States,Arizona,1,0,0,0
3/6/2020,United States,Arizona,2,1,0,0
3/7/2020,United States,Arizona,4,2,0,0
3/8/2020,United States,Arizona,4,0,0,0
3/9/2020,United States,Arizona,4,0,0,0
3/10/2020,United States,Arizona,6,2,0,0
3/11/2020,United States,Arizona,9,3,0,0
3/12/2020,United States,Arizona,9,0,0,0
3/13/2020,United States,Arizona,9,0,0,0
3/14/2020,United States,Arizona,12,3,0,0
3/15/2020,United States,Arizona,13,1,0,0
3/16/2020,United States,Arizona,18,5,0,0
3/17/2020,United States,Arizona,20,2,0,0
3/18/2020,United States,Arizona,27,7,0,0
3/19/2020,United States,Arizona,45,18,0,0
3/20/2020,United States,Arizona,78,33,0,0
3/21/2020,United States,Arizona,118,40,1,1
3/22/2020,United States,Arizona,152,34,2,1
3/23/2020,United States,Arizona,235,83,2,0
3/24/2020,United States,Arizona,326,91,5,3
3/25/2020,United States,Arizona,401,75,6,1
3/26/2020,United States,Arizona,508,107,8,2
1/22/2020,United States,Arkansas,0,0,0,0
1/23/2020,United States,Arkansas,0,0,0,0
1/24/2020,United States,Arkansas,0,0,0,0
1/25/2020,United States,Arkansas,0,0,0,0
1/26/2020,United States,Arkansas,0,0,0,0
1/27/2020,United States,Arkansas,0,0,0,0
1/28/2020,United States,Arkansas,0,0,0,0
1/29/2020,United States,Arkansas,0,0,0,0
1/30/2020,United States,Arkansas,0,0,0,0
1/31/2020,United States,Arkansas,0,0,0,0
2/1/2020,United States,Arkansas,0,0,0,0
2/2/2020,United States,Arkansas,0,0,0,0
2/3/2020,United States,Arkansas,0,0,0,0
2/4/2020,United States,Arkansas,0,0,0,0
2/5/2020,United States,Arkansas,0,0,0,0
2/6/2020,United States,Arkansas,0,0,0,0
2/7/2020,United States,Arkansas,0,0,0,0
2/8/2020,United States,Arkansas,0,0,0,0
2/9/2020,United States,Arkansas,0,0,0,0
2/10/2020,United States,Arkansas,0,0,0,0
2/11/2020,United States,Arkansas,0,0,0,0
2/12/2020,United States,Arkansas,0,0,0,0
2/13/2020,United States,Arkansas,0,0,0,0
2/14/2020,United States,Arkansas,0,0,0,0
2/15/2020,United States,Arkansas,0,0,0,0
2/16/2020,United States,Arkansas,0,0,0,0
2/17/2020,United States,Arkansas,0,0,0,0
2/18/2020,United States,Arkansas,0,0,0,0
2/19/2020,United States,Arkansas,0,0,0,0
2/20/2020,United States,Arkansas,0,0,0,0
2/21/2020,United States,Arkansas,0,0,0,0
2/22/2020,United States,Arkansas,0,0,0,0
2/23/2020,United States,Arkansas,0,0,0,0
2/24/2020,United States,Arkansas,0,0,0,0
2/25/2020,United States,Arkansas,0,0,0,0
2/26/2020,United States,Arkansas,0,0,0,0
2/27/2020,United States,Arkansas,0,0,0,0
2/28/2020,United States,Arkansas,0,0,0,0
2/29/2020,United States,Arkansas,0,0,0,0
3/1/2020,United States,Arkansas,0,0,0,0
3/2/2020,United States,Arkansas,0,0,0,0
3/3/2020,United States,Arkansas,0,0,0,0
3/4/2020,United States,Arkansas,0,0,0,0
3/5/2020,United States,Arkansas,0,0,0,0
3/6/2020,United States,Arkansas,0,0,0,0
3/7/2020,United States,Arkansas,0,0,0,0
3/8/2020,United States,Arkansas,0,0,0,0
3/9/2020,United States,Arkansas,0,0,0,0
3/10/2020,United States,Arkansas,0,0,0,0
3/11/2020,United States,Arkansas,1,1,0,0
3/12/2020,United States,Arkansas,6,5,0,0
3/13/2020,United States,Arkansas,6,0,0,0
3/14/2020,United States,Arkansas,12,6,0,0
3/15/2020,United States,Arkansas,16,4,0,0
3/16/2020,United States,Arkansas,22,6,0,0
3/17/2020,United States,Arkansas,22,0,0,0
3/18/2020,United States,Arkansas,33,11,0,0
3/19/2020,United States,Arkansas,62,29,0,0
3/20/2020,United States,Arkansas,96,34,0,0
3/21/2020,United States,Arkansas,122,26,0,0
3/22/2020,United States,Arkansas,165,43,0,0
3/23/2020,United States,Arkansas,192,27,0,0
3/24/2020,United States,Arkansas,219,27,2,2
3/25/2020,United States,Arkansas,280,61,2,0
3/26/2020,United States,Arkansas,335,55,2,0
1/22/2020,United States,California,0,0,0,0
1/23/2020,United States,California,0,0,0,0
1/24/2020,United States,California,0,0,0,0
1/25/2020,United States,California,0,0,0,0
1/26/2020,United States,California,2,2,0,0
1/27/2020,United States,California,2,0,0,0
1/28/2020,United States,California,2,0,0,0
1/29/2020,United States,California,2,0,0,0
1/30/2020,United States,California,2,0,0,0
1/31/2020,United States,California,3,1,0,0
2/1/2020,United States,California,3,0,0,0
2/2/2020,United States,California,3,0,0,0
2/3/2020,United States,California,6,3,0,0
2/4/2020,United States,California,6,0,0,0
2/5/2020,United States,California,6,0,0,0
2/6/2020,United States,California,6,0,0,0
2/7/2020,United States,California,6,0,0,0
2/8/2020,United States,California,6,0,0,0
2/9/2020,United States,California,6,0,0,0
2/10/2020,United States,California,6,0,0,0
2/11/2020,United States,California,7,1,0,0
2/12/2020,United States,California,7,0,0,0
2/13/2020,United States,California,8,1,0,0
2/14/2020,United States,California,8,0,0,0
2/15/2020,United States,California,8,0,0,0
2/16/2020,United States,California,8,0,0,0
2/17/2020,United States,California,8,0,0,0
2/18/2020,United States,California,8,0,0,0
2/19/2020,United States,California,8,0,0,0
2/20/2020,United States,California,8,0,0,0
2/21/2020,United States,California,10,2,0,0
2/22/2020,United States,California,10,0,0,0
2/23/2020,United States,California,10,0,0,0
2/24/2020,United States,California,10,0,0,0
2/25/2020,United States,California,10,0,0,0
2/26/2020,United States,California,10,0,0,0
2/27/2020,United States,California,11,1,0,0
2/28/2020,United States,California,11,0,0,0
2/29/2020,United States,California,12,1,0,0
3/1/2020,United States,California,12,0,0,0
3/2/2020,United States,California,21,9,0,0
3/3/2020,United States,California,25,4,0,0
3/4/2020,United States,California,35,10,1,1
3/5/2020,United States,California,51,16,1,0
3/6/2020,United States,California,59,8,1,0
3/7/2020,United States,California,81,22,1,0
3/8/2020,United States,California,95,14,1,0
3/9/2020,United States,California,101,6,1,0
3/10/2020,United States,California,144,43,2,1
3/11/2020,United States,California,177,33,3,1
3/12/2020,United States,California,221,44,4,1
3/13/2020,United States,California,282,61,4,0
3/14/2020,United States,California,340,58,5,1
3/15/2020,United States,California,426,86,6,1
3/16/2020,United States,California,557,131,7,1
3/17/2020,United States,California,698,141,12,5
3/18/2020,United States,California,751,53,13,1
3/19/2020,United States,California,952,201,18,5
3/20/2020,United States,California,1177,225,23,5
3/21/2020,United States,California,1364,187,24,1
3/22/2020,United States,California,1642,278,30,6
3/23/2020,United States,California,2108,466,39,9
3/24/2020,United States,California,2538,430,50,11
3/25/2020,United States,California,2998,460,65,15
3/26/2020,United States,California,3899,901,81,16
1/22/2020,United States,Colorado,0,0,0,0
1/23/2020,United States,Colorado,0,0,0,0
1/24/2020,United States,Colorado,0,0,0,0
1/25/2020,United States,Colorado,0,0,0,0
1/26/2020,United States,Colorado,0,0,0,0
1/27/2020,United States,Colorado,0,0,0,0
1/28/2020,United States,Colorado,0,0,0,0
1/29/2020,United States,Colorado,0,0,0,0
1/30/2020,United States,Colorado,0,0,0,0
1/31/2020,United States,Colorado,0,0,0,0
2/1/2020,United States,Colorado,0,0,0,0
2/2/2020,United States,Colorado,0,0,0,0
2/3/2020,United States,Colorado,0,0,0,0
2/4/2020,United States,Colorado,0,0,0,0
2/5/2020,United States,Colorado,0,0,0,0
2/6/2020,United States,Colorado,0,0,0,0
